"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vmn2r-ps126",0,NA,NA,NA,NA,NA
"Gm3547",0,NA,NA,NA,NA,NA
"Vmn2r104",0,NA,NA,NA,NA,NA
"Vmn2r-ps125",0,NA,NA,NA,NA,NA
"Vmn2r-ps124",0,NA,NA,NA,NA,NA
"Vmn2r-ps123",0.252810470990394,-1.55434869377578,4.05575091643535,-0.383245600087769,0.701537670328089,0.977178756916937
"Vmn2r103",0,NA,NA,NA,NA,NA
"Vmn2r-ps122",0,NA,NA,NA,NA,NA
"Vmn2r102",0,NA,NA,NA,NA,NA
"Vmn2r101",0,NA,NA,NA,NA,NA
"Gm18710",0,NA,NA,NA,NA,NA
"Vmn2r100",0,NA,NA,NA,NA,NA
"4930549P19Rik",0,NA,NA,NA,NA,NA
"Vmn2r-ps121",0,NA,NA,NA,NA,NA
"Vmn2r99",0,NA,NA,NA,NA,NA
"Gm7605",0,NA,NA,NA,NA,NA
"Vmn2r-ps120",0,NA,NA,NA,NA,NA
"Gm6759",0,NA,NA,NA,NA,NA
"Vmn2r127",0,NA,NA,NA,NA,NA
"Vmn2r98",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Vmn2r-ps118",0,NA,NA,NA,NA,NA
"Gm41538",0,NA,NA,NA,NA,NA
"Vmn2r97",0,NA,NA,NA,NA,NA
"Vmn2r-ps117",0,NA,NA,NA,NA,NA
"Vmn2r-ps116",0,NA,NA,NA,NA,NA
"Vmn2r-ps115",0,NA,NA,NA,NA,NA
"Vmn2r96",0,NA,NA,NA,NA,NA
"Vmn2r-ps114",0,NA,NA,NA,NA,NA
"Vmn2r95",0,NA,NA,NA,NA,NA
"Vmn2r93",0.330087017942006,1.93458885591305,4.03852071578286,0.479034030543047,0.631914419315423,0.977178756916937
"Vmn2r94",0,NA,NA,NA,NA,NA
"Gm29986",0,NA,NA,NA,NA,NA
"Vmn2r92",0,NA,NA,NA,NA,NA
"Vmn2r91",0,NA,NA,NA,NA,NA
"Vmn2r124",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Fpr-rs4",0,NA,NA,NA,NA,NA
"Fpr-rs5",0,NA,NA,NA,NA,NA
"Fpr3",0,NA,NA,NA,NA,NA
"Gm5966",0,NA,NA,NA,NA,NA
"Gm7535",0,NA,NA,NA,NA,NA
"Gm9481",0,NA,NA,NA,NA,NA
"Gm7531",0,NA,NA,NA,NA,NA
"Fpr2",0,NA,NA,NA,NA,NA
"Fpr1",0,NA,NA,NA,NA,NA
"Gm36907",0,NA,NA,NA,NA,NA
"Has1",0,NA,NA,NA,NA,NA
"Mir125a",0,NA,NA,NA,NA,NA
"Mirlet7e",0,NA,NA,NA,NA,NA
"Mir99b",0,NA,NA,NA,NA,NA
"Spaca6",0,NA,NA,NA,NA,NA
"Vmn2r90",0,NA,NA,NA,NA,NA
"Gm7513",0,NA,NA,NA,NA,NA
"Lnpep",0,NA,NA,NA,NA,NA
"Gm5232",0,NA,NA,NA,NA,NA
"Gm41537",0,NA,NA,NA,NA,NA
"Lix1",0,NA,NA,NA,NA,NA
"Gm26873",0,NA,NA,NA,NA,NA
"Riok2",0,NA,NA,NA,NA,NA
"Gm36768",0,NA,NA,NA,NA,NA
"Oaz1-ps",0,NA,NA,NA,NA,NA
"Gm6712",0,NA,NA,NA,NA,NA
"Gm5165",0,NA,NA,NA,NA,NA
"Gm38396",0,NA,NA,NA,NA,NA
"Zfp97",0,NA,NA,NA,NA,NA
"Zfp960",0,NA,NA,NA,NA,NA
"Gm51425",2681.1685951092,-0.0578550624876423,1.17601831022891,-0.0491957157336955,0.960763325483683,0.992447937817757
"BC002059",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm7483",0,NA,NA,NA,NA,NA
"Gm6705",0,NA,NA,NA,NA,NA
"Gm5223",0,NA,NA,NA,NA,NA
"Gm7477",0,NA,NA,NA,NA,NA
"Gm3320",0,NA,NA,NA,NA,NA
"Gm17939",0,NA,NA,NA,NA,NA
"Gm4786",0,NA,NA,NA,NA,NA
"Gm46610",0,NA,NA,NA,NA,NA
"Gm41534",0,NA,NA,NA,NA,NA
"Gm49777",0,NA,NA,NA,NA,NA
"Gm41533",0,NA,NA,NA,NA,NA
"Eif3s6-ps3",0,NA,NA,NA,NA,NA
"Gm25598",0,NA,NA,NA,NA,NA
"Gm3292",0,NA,NA,NA,NA,NA
"Rgmb",0,NA,NA,NA,NA,NA
"Chd1",0,NA,NA,NA,NA,NA
"5830433I10Rik",0,NA,NA,NA,NA,NA
"4933401D09Rik",0,NA,NA,NA,NA,NA
"Gm3507",0,NA,NA,NA,NA,NA
"Gm7450",0,NA,NA,NA,NA,NA
"Gm6686",0,NA,NA,NA,NA,NA
"Gm18564",0,NA,NA,NA,NA,NA
"Prdm9",0,NA,NA,NA,NA,NA
"Gm7177",0,NA,NA,NA,NA,NA
"Pdcd2",0,NA,NA,NA,NA,NA
"Tbp",0,NA,NA,NA,NA,NA
"Psmb1",0,NA,NA,NA,NA,NA
"Gm49668",0,NA,NA,NA,NA,NA
"Fam120b",0,NA,NA,NA,NA,NA
"LOC118568318",0,NA,NA,NA,NA,NA
"Dll1",0,NA,NA,NA,NA,NA
"Gm10510",0,NA,NA,NA,NA,NA
"Gm7423",0,NA,NA,NA,NA,NA
"Gm35576",0.568919463228733,2.73541646583824,3.98298419162523,0.686775627076258,0.492224130965273,0.977178756916937
"Gm5091",0,NA,NA,NA,NA,NA
"Gm35502",1.19374797987278,0.278663257125911,2.99683945778926,0.092985714133475,0.925914910517236,0.992447937817757
"Gm35455",0,NA,NA,NA,NA,NA
"Gm35203",0,NA,NA,NA,NA,NA
"Gm41532",0,NA,NA,NA,NA,NA
"Gm35343",0,NA,NA,NA,NA,NA
"LOC118568317",0,NA,NA,NA,NA,NA
"Ermard",0,NA,NA,NA,NA,NA
"Gm52298",0,NA,NA,NA,NA,NA
"Tcte3",0,NA,NA,NA,NA,NA
"Gm3435",0,NA,NA,NA,NA,NA
"Gm3448",0,NA,NA,NA,NA,NA
"Gm3255",0,NA,NA,NA,NA,NA
"9030025P20Rik",0,NA,NA,NA,NA,NA
"Gm3417",0,NA,NA,NA,NA,NA
"Phf10",0,NA,NA,NA,NA,NA
"1600012H06Rik",0,NA,NA,NA,NA,NA
"Gm23352",0,NA,NA,NA,NA,NA
"Wdr27",0,NA,NA,NA,NA,NA
"Gm3222",0,NA,NA,NA,NA,NA
"Thbs2",0,NA,NA,NA,NA,NA
"LOC118568316",0,NA,NA,NA,NA,NA
"Gm34916",0,NA,NA,NA,NA,NA
"Gm38551",0,NA,NA,NA,NA,NA
"4930474M22Rik",0,NA,NA,NA,NA,NA
"Smoc2",0,NA,NA,NA,NA,NA
"Gm52280",0,NA,NA,NA,NA,NA
"Gm34567",0,NA,NA,NA,NA,NA
"Gm34772",0,NA,NA,NA,NA,NA
"Gm41531",0,NA,NA,NA,NA,NA
"Gm34510",0,NA,NA,NA,NA,NA
"Dact2",0,NA,NA,NA,NA,NA
"Gm34426",0,NA,NA,NA,NA,NA
"4930488N24Rik",0,NA,NA,NA,NA,NA
"Gm7358",0,NA,NA,NA,NA,NA
"Gm34107",0,NA,NA,NA,NA,NA
"Gm7356",0,NA,NA,NA,NA,NA
"Gm33889",0,NA,NA,NA,NA,NA
"Gm7168",0,NA,NA,NA,NA,NA
"Afdn",0,NA,NA,NA,NA,NA
"Tcte2",0,NA,NA,NA,NA,NA
"Gm24867",0,NA,NA,NA,NA,NA
"Gm41530",0,NA,NA,NA,NA,NA
"Gm26375",0,NA,NA,NA,NA,NA
"Smok4a",0,NA,NA,NA,NA,NA
"Gm8603",0,NA,NA,NA,NA,NA
"2700054A10Rik",0,NA,NA,NA,NA,NA
"Rnu6",0,NA,NA,NA,NA,NA
"LOC115488853",0,NA,NA,NA,NA,NA
"Gm19283",0,NA,NA,NA,NA,NA
"Tcp10c",0,NA,NA,NA,NA,NA
"Gm36537",0,NA,NA,NA,NA,NA
"Gpr31c",0,NA,NA,NA,NA,NA
"Gm36589",0,NA,NA,NA,NA,NA
"Gm26500",0,NA,NA,NA,NA,NA
"Smok2b",0,NA,NA,NA,NA,NA
"Smok2a",0,NA,NA,NA,NA,NA
"Gm10512",0,NA,NA,NA,NA,NA
"Gm36684",0,NA,NA,NA,NA,NA
"Gm36798",0,NA,NA,NA,NA,NA
"Gm36277",0,NA,NA,NA,NA,NA
"Gm23050",0,NA,NA,NA,NA,NA
"Unc93a",0,NA,NA,NA,NA,NA
"Gm11166",0,NA,NA,NA,NA,NA
"Tcp10b",0,NA,NA,NA,NA,NA
"Gm36226",0,NA,NA,NA,NA,NA
"Gpr31b",0,NA,NA,NA,NA,NA
"Gm36117",0,NA,NA,NA,NA,NA
"Sod2",0,NA,NA,NA,NA,NA
"Wtap",0,NA,NA,NA,NA,NA
"Gm15946",0,NA,NA,NA,NA,NA
"Acat2",0,NA,NA,NA,NA,NA
"Gm20591",0,NA,NA,NA,NA,NA
"Acat3",0,NA,NA,NA,NA,NA
"Snora20",0,NA,NA,NA,NA,NA
"LOC115488839",0,NA,NA,NA,NA,NA
"Tcp1",0,NA,NA,NA,NA,NA
"Mrpl18",0,NA,NA,NA,NA,NA
"Pnldc1",0,NA,NA,NA,NA,NA
"Mrgprh",0,NA,NA,NA,NA,NA
"LOC118568314",0.473032520221647,-0.69672816666208,3.66378052351175,-0.190166458441201,0.849178693771258,0.978997858562265
"Mas1",0.827974600052833,0.488629571813668,2.83401980701298,0.172415722220614,0.863110712722652,0.983094713145981
"Gm17592",0,NA,NA,NA,NA,NA
"Gm7162",0,NA,NA,NA,NA,NA
"Gm16574",0,NA,NA,NA,NA,NA
"LOC118568315",0.81287743349655,-0.673245471760602,2.84630025346881,-0.236533538912528,0.813018685212634,0.977178756916937
"Airn",0,NA,NA,NA,NA,NA
"Igf2r",5.94080176213143,0.389061416242154,2.10659148100461,0.184687643404223,0.853474038582852,0.978997858562265
"Slc22a1",0,NA,NA,NA,NA,NA
"Slc22a2",0,NA,NA,NA,NA,NA
"C030013G03Rik",0.165043508971003,1.03925381775987,4.0804728567969,0.254689555409925,0.798962883861082,0.977178756916937
"Gm3192",0,NA,NA,NA,NA,NA
"Slc22a3",0,NA,NA,NA,NA,NA
"Plg",0,NA,NA,NA,NA,NA
"Gm41527",0,NA,NA,NA,NA,NA
"Gm6618",0,NA,NA,NA,NA,NA
"4732491K20Rik",0,NA,NA,NA,NA,NA
"Gm24794",0,NA,NA,NA,NA,NA
"Gm46605",0,NA,NA,NA,NA,NA
"Map3k4",0,NA,NA,NA,NA,NA
"Tdgf1-ps2",0,NA,NA,NA,NA,NA
"Agpat4",0,NA,NA,NA,NA,NA
"Gm46604",0,NA,NA,NA,NA,NA
"D17Ertd648e",0,NA,NA,NA,NA,NA
"Gm41525",0,NA,NA,NA,NA,NA
"Gm41526",0,NA,NA,NA,NA,NA
"Gm3145",0,NA,NA,NA,NA,NA
"Prkn",0,NA,NA,NA,NA,NA
"Gm16169",0,NA,NA,NA,NA,NA
"LOC118567344",0,NA,NA,NA,NA,NA
"LOC118568313",0,NA,NA,NA,NA,NA
"Gm52294",0,NA,NA,NA,NA,NA
"Gm16168",0,NA,NA,NA,NA,NA
"A230009B12Rik",0,NA,NA,NA,NA,NA
"Pacrg",0,NA,NA,NA,NA,NA
"Gm39565",0,NA,NA,NA,NA,NA
"1700110C19Rik",0,NA,NA,NA,NA,NA
"Cahm",0,NA,NA,NA,NA,NA
"Gm46608",0,NA,NA,NA,NA,NA
"Qk",0,NA,NA,NA,NA,NA
"Gm34972",0,NA,NA,NA,NA,NA
"LOC118567366",0,NA,NA,NA,NA,NA
"Gm34799",0,NA,NA,NA,NA,NA
"4930452A19Rik",0,NA,NA,NA,NA,NA
"Gm34684",0,NA,NA,NA,NA,NA
"Pabpc6",0,NA,NA,NA,NA,NA
"Gm17748",0,NA,NA,NA,NA,NA
"Gm51424",0,NA,NA,NA,NA,NA
"Gm7947",0,NA,NA,NA,NA,NA
"Gm8492",0,NA,NA,NA,NA,NA
"Gm52287",0,NA,NA,NA,NA,NA
"6530411M01Rik",0.280763472998371,-1.65516863472811,4.0495445596615,-0.40872957695432,0.682738125799688,0.977178756916937
"Gm29711",0,NA,NA,NA,NA,NA
"1700010I14Rik",0,NA,NA,NA,NA,NA
"Gm34321",0,NA,NA,NA,NA,NA
"Gm15426",0,NA,NA,NA,NA,NA
"Gm46585",0,NA,NA,NA,NA,NA
"LOC108168312",0,NA,NA,NA,NA,NA
"Gm17087",0,NA,NA,NA,NA,NA
"Gm15425",0,NA,NA,NA,NA,NA
"Pde10a",0,NA,NA,NA,NA,NA
"T",0,NA,NA,NA,NA,NA
"Gm34036",0,NA,NA,NA,NA,NA
"Gm5491",0,NA,NA,NA,NA,NA
"Gm16702",0,NA,NA,NA,NA,NA
"Gm46593",0,NA,NA,NA,NA,NA
"T2",0,NA,NA,NA,NA,NA
"Gm46592",0,NA,NA,NA,NA,NA
"Prr18",0,NA,NA,NA,NA,NA
"Sft2d1",0,NA,NA,NA,NA,NA
"4930506C21Rik",0,NA,NA,NA,NA,NA
"Mpc1",0,NA,NA,NA,NA,NA
"Gm8465",0,NA,NA,NA,NA,NA
"Gm33799",0,NA,NA,NA,NA,NA
"Ccr6",6.37751145318635,0.502593511714082,1.5849566720394,0.317102366632762,0.751165929174521,0.977178756916937
"Cep43",0,NA,NA,NA,NA,NA
"Rnaset2a",0,NA,NA,NA,NA,NA
"Gm41523",0,NA,NA,NA,NA,NA
"Gm22416",0,NA,NA,NA,NA,NA
"Rsph3a",0,NA,NA,NA,NA,NA
"Tagap",0,NA,NA,NA,NA,NA
"Gm1604a",0,NA,NA,NA,NA,NA
"AU041480",0,NA,NA,NA,NA,NA
"Gm7140",0,NA,NA,NA,NA,NA
"Fndc1",0,NA,NA,NA,NA,NA
"Gm33158",0,NA,NA,NA,NA,NA
"Gm33086",0,NA,NA,NA,NA,NA
"LOC118568296",0,NA,NA,NA,NA,NA
"Gm6553",0,NA,NA,NA,NA,NA
"Gm36458",0,NA,NA,NA,NA,NA
"Gm26057",0,NA,NA,NA,NA,NA
"Unc93a2",0,NA,NA,NA,NA,NA
"Ttll2",0,NA,NA,NA,NA,NA
"Tcp10a",0,NA,NA,NA,NA,NA
"Gpr31a",0,NA,NA,NA,NA,NA
"Rps6ka2",0,NA,NA,NA,NA,NA
"Gm25119",0,NA,NA,NA,NA,NA
"Gm1604b",0,NA,NA,NA,NA,NA
"Rnaset2b",0,NA,NA,NA,NA,NA
"Tagap1",0,NA,NA,NA,NA,NA
"Rsph3b",0,NA,NA,NA,NA,NA
"1700122H20Rik",0,NA,NA,NA,NA,NA
"Mir692-1",0,NA,NA,NA,NA,NA
"Gm2885",0,NA,NA,NA,NA,NA
"4933426B08Rik",0,NA,NA,NA,NA,NA
"Ezr",0,NA,NA,NA,NA,NA
"Gm36309",0.308716475006347,-1.76430436827845,4.04075563180259,-0.436627336331,0.662381634367188,0.977178756916937
"Sytl3",0.554200139906296,1.06714801829135,3.53905076664489,0.301535097588622,0.763006490633685,0.977178756916937
"Dynlt1f",0,NA,NA,NA,NA,NA
"Tmem181c-ps",6.63476739991129,0.63237531133999,1.45929911332471,0.433341804682698,0.664766471835164,0.977178756916937
"Dynlt1c",0,NA,NA,NA,NA,NA
"LOC115488814",0,NA,NA,NA,NA,NA
"Gm29721",0,NA,NA,NA,NA,NA
"Gm17880",0,NA,NA,NA,NA,NA
"Gm2808",2.13671508019727,-0.213287895184229,1.79369320988049,-0.118909908344047,0.905346731737631,0.992447937817757
"Ppp1r2-ps5",0,NA,NA,NA,NA,NA
"Tmem181b-ps",0,NA,NA,NA,NA,NA
"Dynlt1b",0,NA,NA,NA,NA,NA
"LOC118567343",0,NA,NA,NA,NA,NA
"Gm29719",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm17879",0,NA,NA,NA,NA,NA
"Gm2792",0,NA,NA,NA,NA,NA
"Ppp1r2-ps1",0,NA,NA,NA,NA,NA
"Dynlt1a",0,NA,NA,NA,NA,NA
"Tmem181a",0,NA,NA,NA,NA,NA
"Ppp1r2-ps6",0,NA,NA,NA,NA,NA
"Gm17881",0,NA,NA,NA,NA,NA
"Gm15590",0,NA,NA,NA,NA,NA
"Fbl-ps2",0,NA,NA,NA,NA,NA
"Tulp4",0,NA,NA,NA,NA,NA
"Gtf2h5",0,NA,NA,NA,NA,NA
"Serac1",0,NA,NA,NA,NA,NA
"Gm46591",0,NA,NA,NA,NA,NA
"Gm35525",27.1016481942419,0.146676689306764,1.35367939614993,0.10835408274953,0.913714823272599,0.992447937817757
"Gm52312",0,NA,NA,NA,NA,NA
"Synj2",0,NA,NA,NA,NA,NA
"Gm8376",0,NA,NA,NA,NA,NA
"Gm46599",0,NA,NA,NA,NA,NA
"Gm35474",0,NA,NA,NA,NA,NA
"Snx9",0.505620941980789,-2.49615132703282,3.98811298296186,-0.625897846349127,0.531381947227894,0.977178756916937
"Gm10231",0,NA,NA,NA,NA,NA
"3300005D01Rik",0,NA,NA,NA,NA,NA
"Gm41519",0,NA,NA,NA,NA,NA
"LOC118568295",2.69176666112587,4.95619133234317,3.67818957111122,1.34745402229115,0.177834051819068,0.977178756916937
"Gm52305",0,NA,NA,NA,NA,NA
"Zdhhc14",0,NA,NA,NA,NA,NA
"Gm52310",0,NA,NA,NA,NA,NA
"Gm8363",0,NA,NA,NA,NA,NA
"Ldhal6b",0,NA,NA,NA,NA,NA
"Gm29050",0,NA,NA,NA,NA,NA
"Tmem242",0,NA,NA,NA,NA,NA
"Gm34854",0,NA,NA,NA,NA,NA
"Gm15599",0,NA,NA,NA,NA,NA
"Arid1b",0,NA,NA,NA,NA,NA
"Gm34625",0,NA,NA,NA,NA,NA
"Gm41517",0,NA,NA,NA,NA,NA
"Gm34507",0,NA,NA,NA,NA,NA
"Gm4828",0,NA,NA,NA,NA,NA
"LOC118568294",0,NA,NA,NA,NA,NA
"Gm34371",0,NA,NA,NA,NA,NA
"Gm23186",0,NA,NA,NA,NA,NA
"4930517M08Rik",0,NA,NA,NA,NA,NA
"Gm34259",0,NA,NA,NA,NA,NA
"Gm41516",0,NA,NA,NA,NA,NA
"4930548J01Rik",0,NA,NA,NA,NA,NA
"4930470H14Rik",0,NA,NA,NA,NA,NA
"Gm34208",0,NA,NA,NA,NA,NA
"Nox3",0,NA,NA,NA,NA,NA
"Gm34155",0,NA,NA,NA,NA,NA
"1700102H20Rik",0,NA,NA,NA,NA,NA
"Cldn20",0,NA,NA,NA,NA,NA
"Tfb1m",0,NA,NA,NA,NA,NA
"Gm7043",0,NA,NA,NA,NA,NA
"Gm52295",0,NA,NA,NA,NA,NA
"Gm49221",0,NA,NA,NA,NA,NA
"Tiam2",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm6475",0,NA,NA,NA,NA,NA
"Gm34035",0,NA,NA,NA,NA,NA
"Gm6242",0,NA,NA,NA,NA,NA
"Gm46578",0,NA,NA,NA,NA,NA
"Scaf8",0,NA,NA,NA,NA,NA
"Gm21926",0,NA,NA,NA,NA,NA
"A230045G11Rik",0,NA,NA,NA,NA,NA
"Gm4829",0,NA,NA,NA,NA,NA
"Gm5679",0,NA,NA,NA,NA,NA
"Clul1-ps",0,NA,NA,NA,NA,NA
"Pisd-ps2",0,NA,NA,NA,NA,NA
"Gm25909",0,NA,NA,NA,NA,NA
"Gm5479",0,NA,NA,NA,NA,NA
"Gm10232",0,NA,NA,NA,NA,NA
"LOC118568238",0,NA,NA,NA,NA,NA
"A630089N07Rik",0,NA,NA,NA,NA,NA
"Vmn2r-ps112",0,NA,NA,NA,NA,NA
"B230307C23Rik",0,NA,NA,NA,NA,NA
"C030010L15Rik",0.319401746474176,0.0774811455462369,4.0804728567969,0.0189882761791138,0.98485045797882,0.992447937817757
"LOC118568237",0,NA,NA,NA,NA,NA
"Zbtb21",0,NA,NA,NA,NA,NA
"Mir6964",0,NA,NA,NA,NA,NA
"C2cd2",0,NA,NA,NA,NA,NA
"Prdm15",0,NA,NA,NA,NA,NA
"Ripk4",0,NA,NA,NA,NA,NA
"Gm41513",0,NA,NA,NA,NA,NA
"Gm41512",0,NA,NA,NA,NA,NA
"Tmprss2",0,NA,NA,NA,NA,NA
"Mx2",0,NA,NA,NA,NA,NA
"Gm9242",0,NA,NA,NA,NA,NA
"Fam3b",0,NA,NA,NA,NA,NA
"Mx1",0,NA,NA,NA,NA,NA
"Bace2",0,NA,NA,NA,NA,NA
"Gm32432",0,NA,NA,NA,NA,NA
"Gm32509",0,NA,NA,NA,NA,NA
"Dscam",0,NA,NA,NA,NA,NA
"Pcp4",0,NA,NA,NA,NA,NA
"Itgb2l",0,NA,NA,NA,NA,NA
"Igsf5",0.715885183499914,-2.9819214766958,3.74115269403451,-0.797059548371456,0.425416448073571,0.977178756916937
"Gm41510",0,NA,NA,NA,NA,NA
"B3galt5",0,NA,NA,NA,NA,NA
"Sh3bgr",0,NA,NA,NA,NA,NA
"LOC118568236",0,NA,NA,NA,NA,NA
"Lca5l",0,NA,NA,NA,NA,NA
"Get1",0,NA,NA,NA,NA,NA
"Hmgn1",0,NA,NA,NA,NA,NA
"Brwd1",0.845442242972209,2.08057650181129,3.21057592852508,0.648038404364134,0.516960111272788,0.977178756916937
"Psmg1",0,NA,NA,NA,NA,NA
"Gm41508",0,NA,NA,NA,NA,NA
"1600002D24Rik",0,NA,NA,NA,NA,NA
"Gm41509",0,NA,NA,NA,NA,NA
"Gm32130",0,NA,NA,NA,NA,NA
"Gm6599",0,NA,NA,NA,NA,NA
"Ets2",0,NA,NA,NA,NA,NA
"Gm31989",0,NA,NA,NA,NA,NA
"Gm31901",0,NA,NA,NA,NA,NA
"Gm31845",0,NA,NA,NA,NA,NA
"Erg",0,NA,NA,NA,NA,NA
"Kcnj15",0,NA,NA,NA,NA,NA
"Gm31754",0,NA,NA,NA,NA,NA
"Gm31641",0,NA,NA,NA,NA,NA
"Gm49641",0,NA,NA,NA,NA,NA
"Gm31407",0,NA,NA,NA,NA,NA
"Kcnj6",0,NA,NA,NA,NA,NA
"Gm41507",0,NA,NA,NA,NA,NA
"Gm41504",0,NA,NA,NA,NA,NA
"LOC118568235",0,NA,NA,NA,NA,NA
"Dyrk1a",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Vps26c",0,NA,NA,NA,NA,NA
"Gm31323",0,NA,NA,NA,NA,NA
"Gm23692",0,NA,NA,NA,NA,NA
"Ttc3",0,NA,NA,NA,NA,NA
"Gm15310",0,NA,NA,NA,NA,NA
"Pigp",0,NA,NA,NA,NA,NA
"LOC102641027",0,NA,NA,NA,NA,NA
"Gm31259",0,NA,NA,NA,NA,NA
"Ripply3",0.192269047223276,1.03925381775987,4.0804728567969,0.254689555409925,0.798962883861082,0.977178756916937
"Gm6363",0,NA,NA,NA,NA,NA
"LOC115488625",0,NA,NA,NA,NA,NA
"Hlcs",0,NA,NA,NA,NA,NA
"Sim2",0,NA,NA,NA,NA,NA
"Gm31175",0,NA,NA,NA,NA,NA
"2410003I16Rik",0,NA,NA,NA,NA,NA
"Gm31012",0,NA,NA,NA,NA,NA
"Cldn14",0,NA,NA,NA,NA,NA
"Chaf1b",0,NA,NA,NA,NA,NA
"Morc3",0,NA,NA,NA,NA,NA
"Gm30881",0,NA,NA,NA,NA,NA
"2310043M15Rik",0,NA,NA,NA,NA,NA
"Dop1b",0,NA,NA,NA,NA,NA
"Gm41501",0,NA,NA,NA,NA,NA
"Cbr3",0,NA,NA,NA,NA,NA
"Gm5678",0,NA,NA,NA,NA,NA
"Cbr1",0,NA,NA,NA,NA,NA
"Setd4",0,NA,NA,NA,NA,NA
"Gm30695",0,NA,NA,NA,NA,NA
"1700029J03Rik",0,NA,NA,NA,NA,NA
"Mir802",0,NA,NA,NA,NA,NA
"1810053B23Rik",0,NA,NA,NA,NA,NA
"Gm30588",0,NA,NA,NA,NA,NA
"Gm30530",0,NA,NA,NA,NA,NA
"Gm30474",0,NA,NA,NA,NA,NA
"Gm41499",0,NA,NA,NA,NA,NA
"Gm30281",0,NA,NA,NA,NA,NA
"Runx1",0,NA,NA,NA,NA,NA
"Gm30224",0,NA,NA,NA,NA,NA
"Clic6",0,NA,NA,NA,NA,NA
"2410124H12Rik",0,NA,NA,NA,NA,NA
"Gm46555",0,NA,NA,NA,NA,NA
"Gm41498",0,NA,NA,NA,NA,NA
"Rcan1",0,NA,NA,NA,NA,NA
"Gm29805",0,NA,NA,NA,NA,NA
"Gm30163",0,NA,NA,NA,NA,NA
"Kcne1",0,NA,NA,NA,NA,NA
"Smim34",0,NA,NA,NA,NA,NA
"Fam243",0,NA,NA,NA,NA,NA
"1700048M11Rik",0,NA,NA,NA,NA,NA
"Smim11",0,NA,NA,NA,NA,NA
"Kcne2",0,NA,NA,NA,NA,NA
"Gm41497",0,NA,NA,NA,NA,NA
"Gm29880",0,NA,NA,NA,NA,NA
"Gm41495",0,NA,NA,NA,NA,NA
"Gm41496",0,NA,NA,NA,NA,NA
"Mrps6",0,NA,NA,NA,NA,NA
"Slc5a3",0,NA,NA,NA,NA,NA
"Gm23210",0,NA,NA,NA,NA,NA
"Gm18020",0,NA,NA,NA,NA,NA
"Gm36905",0,NA,NA,NA,NA,NA
"D430001F17Rik",0,NA,NA,NA,NA,NA
"Gm36797",0,NA,NA,NA,NA,NA
"Atp5o",0,NA,NA,NA,NA,NA
"Gm25245",0,NA,NA,NA,NA,NA
"Gm52262",0,NA,NA,NA,NA,NA
"LOC118568234",0.154358237503173,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Itsn1",0.868983349891732,2.07346929337937,3.15906496846426,0.656355381759484,0.511595491549812,0.977178756916937
"Gm46543",0,NA,NA,NA,NA,NA
"Cryzl1",0,NA,NA,NA,NA,NA
"Gm10785",0,NA,NA,NA,NA,NA
"Donson",0,NA,NA,NA,NA,NA
"Gm36712",0,NA,NA,NA,NA,NA
"Son",0,NA,NA,NA,NA,NA
"Gart",0.252810470990394,-1.55434869377578,4.05575091643535,-0.383245600087769,0.701537670328089,0.977178756916937
"Dnajc28",0,NA,NA,NA,NA,NA
"Tmem50b",3.43675786602395,0.00546867678928564,2.21152290966503,0.00247281037215842,0.998026984793024,0.999119635312833
"Ifngr2",0,NA,NA,NA,NA,NA
"Gm7860",0,NA,NA,NA,NA,NA
"Mir6367",0,NA,NA,NA,NA,NA
"Gm7856",0,NA,NA,NA,NA,NA
"Ifnar1",0,NA,NA,NA,NA,NA
"A930006K02Rik",0,NA,NA,NA,NA,NA
"Gm46562",0,NA,NA,NA,NA,NA
"Il10rb",0,NA,NA,NA,NA,NA
"Ifnar2",0,NA,NA,NA,NA,NA
"Gm36587",0,NA,NA,NA,NA,NA
"Gm24695",0,NA,NA,NA,NA,NA
"Olig1",0,NA,NA,NA,NA,NA
"Gm52261",2.32708058955457,-1.46897934380908,2.29874266619967,-0.639036011037125,0.522799505524198,0.977178756916937
"Olig2",1.08026424868781,-1.29879575212718,2.6622269517114,-0.487860642869783,0.625648553471018,0.977178756916937
"LOC118568233",0,NA,NA,NA,NA,NA
"Gm9881",0,NA,NA,NA,NA,NA
"Gm41492",0.319401746474176,0.0774811455462369,4.0804728567969,0.0189882761791138,0.98485045797882,0.992447937817757
"H3f3a-ps2",0,NA,NA,NA,NA,NA
"4932438H23Rik",0,NA,NA,NA,NA,NA
"Paxbp1",0,NA,NA,NA,NA,NA
